title,job_type,job_local,num,realtime
PCG11-web前端工程师（北京）,技术类,北京,1,2018/11/6
PCG09-内容中台自然语言处理研究员,技术类,深圳,5,2018/11/6
TEG05-高级DDOS后台研发工程师（深圳）,技术类,深圳,1,2018/11/6
16175-海外游戏品牌经理（深圳）,市场类,深圳,1,2018/11/6
PCG09-高级内容后台开发工程师（深圳）,技术类,深圳,5,2018/11/6
27192-互娱社区产品运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
18796-IOS App开发工程师(深圳）,技术类,深圳,2,2018/11/6
16810-动漫付费版权运营（北京）,内容编辑类,北京,1,2018/11/6
22989-腾讯云AI产品高级咨询顾问（深圳北京）,技术类,北京,1,2018/11/6
22989-腾讯云大数据产品高级咨询顾问（深圳北京）,技术类,深圳,1,2018/11/6
CG-执行采购,职能类,深圳,1,2018/11/6
28603-113 微信支付资深业务架构师（深圳）,技术类,深圳,1,2018/11/6
23674-高级产品策略经理（北京）,产品/项目类,北京,1,2018/11/6
TME-腾讯音乐音频检索算法工程师（深圳）,技术类,深圳,1,2018/11/6
TEG05-高级数据挖掘工程师（深圳）,技术类,深圳,2,2018/11/6
PCG17-厘米秀web前端高级工程师,技术类,深圳,1,2018/11/6
PCG17-QQ轻游戏web开发工程师,技术类,深圳,1,2018/11/6
24546-客厅内容运营综艺编辑,内容编辑类,北京,1,2018/11/6
25663-金融云产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
23677-音频制作商务经理（深圳）,职能类,深圳,1,2018/11/6
21090-射击类游戏版本管理（深圳）,产品/项目类,深圳,3,2018/11/6
25925-数据仓库工程师（深圳）,技术类,深圳,2,2018/11/6
25925-数据工具研发工程师（深圳）,技术类,深圳,2,2018/11/6
21090-游戏运营（深圳）,产品/项目类,深圳,2,2018/11/6
SD3-刺激战场全球版前台开发工程师(深圳),技术类,深圳,1,2018/11/6
GY0-海外ToB业务产品经理,产品/项目类,深圳,1,2018/11/6
22989-腾讯云大数据产品高级咨询顾问（深圳北京）,技术类,北京,1,2018/11/6
28481-CSIG-医疗健康事业部-高级视觉设计师（深圳）,设计类,深圳,1,2018/11/6
23674-腾讯新闻数据产品经理,产品/项目类,北京,1,2018/11/6
28603-113 微信支付核心支付开发工程师(深圳),技术类,深圳,1,2018/11/6
23674-腾讯新闻大数据分析工程师,技术类,北京,2,2018/11/6
24012-概念设计师（深圳）,设计类,深圳,1,2018/11/6
SA-腾讯社交广告资讯行业广告主运营经理（微信广告 深圳）,产品/项目类,深圳,2,2018/11/6
22989-腾讯云平台培训产品经理,产品/项目类,深圳,2,2018/11/6
18425-境外资金渠道产品经理,产品/项目类,深圳,1,2018/11/6
TEG02-供应链主管（深圳）,技术类,深圳,1,2018/11/6
TEG02-网络建设规划师,技术类,深圳,1,2018/11/6
15571-UI资深设计师（深圳）,设计类,深圳,1,2018/11/6
25925-数据分析工程师,技术类,深圳,2,2018/11/6
25925-Web前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
23677-音频制作商务经理（上海）,职能类,上海,1,2018/11/6
GY0-海外ToB业务产品运营经理,产品/项目类,深圳,1,2018/11/6
GY0-测试工程师（深圳）,技术类,深圳,1,2018/11/6
TEG16-高级秘书（深圳）,职能类,深圳,2,2018/11/6
28603-113 微信支付智慧营销开发工程师（广州）,技术类,深圳,1,2018/11/6
27261-高级舆情项目经理,职能类,北京,2,2018/11/6
18436-java高级工程师（深圳）,技术类,深圳,1,2018/11/6
PCG10-浏览器搜索直达产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
23671-企鹅号Android开发高级工程师（深圳）,技术类,深圳,2,2018/11/6
24548-商业化资源产品经理,内容编辑类,北京,1,2018/11/6
23671-企鹅号泛娱乐品类运营,内容编辑类,北京,1,2018/11/6
23671-企鹅号动漫品类运营,内容编辑类,北京,1,2018/11/6
WXG03-211 小程序数据产品经理（广州）,产品/项目类,广州,1,2018/11/6
CSIG16-地图数据采集工程师（北京）,内容编辑类,北京,1,2018/11/6
AQ-安全标准经理（深圳）,职能类,深圳,2,2018/11/6
WXG02-115 微信数据平台web前端开发工程师（深圳/广州）,技术类,深圳,1,2018/11/6
S2-FIT财务管理（深圳）,职能类,深圳,3,2018/11/6
PCG11-广告策划岗位（北京）,市场类,北京,1,2018/11/6
PCG11-片区渠道总经理岗位（北京）,市场类,北京,1,2018/11/6
27020-量子实验室量子计算专家研究员（深圳/香港）,技术类,深圳,2,2018/11/6
22989-腾讯云平台后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
22989-腾讯云布道师（深圳/广州）,技术类,广州,1,2018/11/6
WXG10-117 企业微信Android客户端开发工程师（成都）,技术类,成都,1,2018/11/6
23671-企鹅号产品/内容运营经理（短视频内容合作）,产品/项目类,北京,1,2018/11/6
28603-113 微信支付安全架构后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
WXG10-115 企业邮箱Web前端开发工程师（广州）,技术类,广州,1,2018/11/6
PCG06-用户体验设计部-用户研究（北京）,设计类,北京,1,2018/11/6
24491-王者荣耀全球版-资深文案策划（深圳）,产品/项目类,深圳,1,2018/11/6
PCG10-NLP算法高级工程师,技术类,深圳,1,2018/11/6
22989-腾讯云布道师（深圳/广州）,技术类,深圳,1,2018/11/6
CDG064-广告平台高级产品经理（北京）,产品/项目类,北京,1,2018/11/6
22989-腾讯云平台（培训）后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
15570-MMO+FPS手游高级引擎开发工程师（深圳）,技术类,深圳,1,2018/11/6
TME-腾讯音乐音频机器学习算法工程师（深圳）,技术类,深圳,1,2018/11/6
TME-腾讯音乐音频机器学习算法工程师（深圳）,技术类,深圳,1,2018/11/6
"HGJ-Senior Legal Counsel, Data Privacy",职能类,香港,2,2018/11/6
23671-企鹅号产品/内容运营经理（短视频内容合作）,产品/项目类,深圳,1,2018/11/6
21882-高级产品经理（医疗百科）,产品/项目类,深圳,1,2018/11/6
PCG04-iOS开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG04-PCG研发部架构师（深圳）,技术类,深圳,1,2018/11/6
28601-114 微信支付行业运营应用开发工程师（深圳）,技术类,深圳,1,2018/11/6
24987-战术竞技类产品高级社区运营,产品/项目类,上海,1,2018/11/6
24549-广告内容营销经理（上海）,市场类,上海,2,2018/11/6
22967-KA客户销售经理,市场类,上海,1,2018/11/6
TME-腾讯音乐音频算法工程师（深圳）,技术类,深圳,1,2018/11/6
21530-腾讯音乐高级培训经理（深圳）,职能类,深圳,1,2018/11/6
22989-腾讯云视觉设计师（深圳）,设计类,深圳,1,2018/11/6
PCG01-创新产品经理（深圳）,产品/项目类,深圳,2,2018/11/6
HY6-互娱市场策划与推广经理（深圳）,市场类,深圳,1,2018/11/6
23671-企鹅号时尚品类运营,内容编辑类,北京,1,2018/11/6
24549-广告内容营销经理（北京）,市场类,北京,2,2018/11/6
CDG064-交互设计（上海）,设计类,上海,1,2018/11/6
PCG11-新闻运营岗位（北京）,内容编辑类,北京,3,2018/11/6
22851-腾讯视频动漫社区运营（北京）,内容编辑类,北京,2,2018/11/6
PCG12-后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
WXG01-412 微信交互设计（广州）,设计类,广州,1,2018/11/6
WXG01-415 微信多媒体设计（广州）,设计类,广州,1,2018/11/6
22989-腾讯云物联网方向产品架构师（ 深圳/上海）,技术类,深圳,1,2018/11/6
WXG11-113 微信读书后台开发工程师（广州）,技术类,广州,1,2018/11/6
21229-游戏后台开发（上海）,技术类,上海,1,2018/11/6
WXG01-411 微信视觉设计（广州）,设计类,广州,1,2018/11/6
27730-短视频终端业务开发组长（北京，Yoo视频）,技术类,北京,1,2018/11/6
18428-财付通清算业务开发工程师（深圳）,技术类,深圳,1,2018/11/6
"HGJ-Senior Legal Counsel, Tencent, US M&A and Capital Markets（Hong Kong）",职能类,香港,1,2018/11/6
19837-电影宣传策划经理,市场类,北京,1,2018/11/6
22989-腾讯云物联网方向产品架构师（ 深圳/上海）,技术类,上海,1,2018/11/6
21882-腾讯医典高级前端开发（深圳）,技术类,深圳,1,2018/11/6
21527-腾讯音乐风险管理及内部控制分析师（深圳）,职能类,深圳,1,2018/11/6
19881-《王者荣耀》社区内容运营,产品/项目类,深圳,1,2018/11/6
PCG05-运维工程师（北京）,技术类,北京,1,2018/11/6
PCG05-视觉设计师（手绘方向）（北京）,设计类,北京,1,2018/11/6
21528-综艺版权商务（北京）,市场类,北京,1,2018/11/6
TME-QQ音乐Web前端工程师（深圳）,技术类,深圳,4,2018/11/6
19881-《王者荣耀》版本管理（深圳）,产品/项目类,深圳,1,2018/11/6
28297-RPG手游—市场和平台渠道推广（深圳）,产品/项目类,深圳,1,2018/11/6
22090-天天快报-数据开发工程师（北京）,技术类,北京,3,2018/11/6
S2-印章及文档管理岗,职能类,北京,1,2018/11/6
19837-电视剧宣传策划经理,市场类,北京,2,2018/11/6
29311-智慧出行产业品牌经理,市场类,深圳,1,2018/11/6
19881-《王者荣耀》赛事运营（深圳）,产品/项目类,深圳,2,2018/11/6
19881-《王者荣耀》赛事内容运营（深圳）,产品/项目类,深圳,1,2018/11/6
19881-《王者荣耀》平台渠道运营,产品/项目类,深圳,1,2018/11/6
21228-集换式卡牌游戏本地化策划（深圳）,产品/项目类,深圳,1,2018/11/6
21228-MMORPG游戏本地化策划（深圳）,产品/项目类,深圳,1,2018/11/6
21228-游戏产品运营活动策划（深圳）,产品/项目类,深圳,1,2018/11/6
15573-手游系统与关卡策划（深圳）,产品/项目类,深圳,1,2018/11/6
20772-天际工作室制片人,产品/项目类,北京,1,2018/11/6
PCG15-节目策划与制作（深圳）,产品/项目类,深圳,1,2018/11/6
22834-腾讯音乐战略发展副总监（深圳）,市场类,深圳,1,2018/11/6
21309-在线教育-品牌运营视觉设计师（深圳）,设计类,深圳,2,2018/11/6
SA-腾讯社交广告平台产品运营经理（生态平台业务）（上海）,产品/项目类,上海,1,2018/11/6
PCG20-部门秘书（深圳）,职能类,深圳,1,2018/11/6
S2-印章及文档管理经理,职能类,北京,1,2018/11/6
21309-在线教育-UI设计师（深圳）,设计类,深圳,2,2018/11/6
23677-互娱服务采购经理,职能类,深圳,1,2018/11/6
22989-腾讯云块存储底层开发工程师（深圳）,技术类,深圳,2,2018/11/6
24549-渠道管理经理（政策管理方向-上海）,市场类,上海,1,2018/11/6
24549-广告营销业务分析师（上海）,市场类,上海,1,2018/11/6
27556-开放世界MMORPG商业化/活动运营（深圳）,产品/项目类,深圳,1,2018/11/6
27556-开放世界MMORPG手游数据分析（深圳）,产品/项目类,深圳,1,2018/11/6
24549-渠道管理经理（ROC管理方向-上海）,市场类,上海,1,2018/11/6
CD-安全经理（成都）,职能类,成都,1,2018/11/6
28604-212 微信支付物料平台产品策划经理（深圳）,产品/项目类,深圳,1,2018/11/6
27087-海外区域中心空间运营经理（深圳）,市场类,深圳,1,2018/11/6
21309-3D动画设计师（深圳）,设计类,深圳,2,2018/11/6
PCG01-QQ大数据应用专家,技术类,深圳,1,2018/11/6
27556-开放世界RPG游戏商业分析/策略规划（深圳）,产品/项目类,深圳,1,2018/11/6
28604-212 微信买单服务商产品策划经理（深圳）,产品/项目类,深圳,1,2018/11/6
25925-心悦俱乐部产品经理,产品/项目类,深圳,1,2018/11/6
22989-数据库高级产品运营经理,产品/项目类,北京,1,2018/11/6
24012-新手游3D特效设计师,设计类,深圳,1,2018/11/6
PCG10-短视频运营组长,产品/项目类,深圳,1,2018/11/6
15605-高级游戏美宣（深圳）,设计类,深圳,1,2018/11/6
24012-手游后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
21309-创新产品-iOS开发工程师（深圳）,技术类,深圳,1,2018/11/6
25924-后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
28936-移动游戏运营协调组长（深圳）,产品/项目类,深圳,1,2018/11/6
28604-212 微信支付卡包产品策划经理（深圳）,产品/项目类,深圳,1,2018/11/6
28604-212 微信支付用户粘性产品策划经理（深圳）,产品/项目类,深圳,1,2018/11/6
29316-HRBP（北京）,职能类,深圳,1,2018/11/6
17757-互动平台安全管理（北京）,内容编辑类,北京,1,2018/11/6
PCG09-QQ看点科技垂类内容运营,产品/项目类,深圳,1,2018/11/6
PCG04-应用平台交互设计师（深圳）,设计类,深圳,1,2018/11/6
23671-企鹅号商务运营经理（北京）,市场类,北京,2,2018/11/6
S2-Java应用开发工程师（深圳）,技术类,深圳,3,2018/11/6
28604-211 微信支付金融应用用户增长产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
SA-SMB区域业务拓展经理 （RGM)--安徽/浙江/江西,市场类,上海,2,2018/11/6
18428--数据库工程师（深圳）,技术类,深圳,1,2018/11/6
21882-高级医学编辑,内容编辑类,北京,1,2018/11/6
29316-HRBP（深圳）,职能类,深圳,1,2018/11/6
SA-SMB区域直客销售经理 （LKA)--上海,市场类,上海,1,2018/11/6
PCG20-高管秘书（深圳）,职能类,深圳,1,2018/11/6
PCG10-海外浏览器后台开发工程师,技术类,成都,1,2018/11/6
PCG07-视觉设计师,设计类,深圳,1,2018/11/6
25927-WeTest 高级后台开发工程师（上海）,技术类,上海,1,2018/11/6
27730-短视频商务策划,内容编辑类,北京,1,2018/11/6
PCG11-后台开发工程师（北京）,技术类,北京,1,2018/11/6
21089-游戏商业化策划,产品/项目类,深圳,1,2018/11/6
CSIG15-开放平台商务拓展高级经理,市场类,深圳,1,2018/11/6
21309-在线教育后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG11-web前端开发工程师（北京）,技术类,北京,1,2018/11/6
PCG11-Golang开发工程师（北京）,技术类,北京,1,2018/11/6
27730-短视频达人运营,内容编辑类,北京,1,2018/11/6
29314-CSIG财务管理经理（深圳）,职能类,深圳,1,2018/11/6
23671-企鹅号产品运营经理（北京）,产品/项目类,北京,3,2018/11/6
25663-腾讯云渠道管理系统高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
25663-腾讯云生态产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
29310-智慧零售后台研发工程师（成都）,技术类,成都,1,2018/11/6
27563-移动游戏数据分析（深圳）,产品/项目类,深圳,1,2018/11/6
24012-3D美术师（深圳）,设计类,深圳,1,2018/11/6
24012-3D美术师（深圳）,设计类,深圳,1,2018/11/6
27730-短视频娱乐运营,内容编辑类,北京,1,2018/11/6
27730-短视频明星运营,内容编辑类,北京,1,2018/11/6
9615-综合行政主管（北京）,职能类,北京,1,2018/11/6
14173-管理咨询分析师（深圳）,职能类,深圳,1,2018/11/6
23673-腾讯新闻科技热点运营编辑（北京）,内容编辑类,北京,1,2018/11/6
21089-游戏平台运营（深圳）,产品/项目类,深圳,1,2018/11/6
21089-游戏活动运营（深圳）,产品/项目类,深圳,1,2018/11/6
18302-剑灵IP手游高级文学策划（深圳）,产品/项目类,深圳,1,2018/11/6
TEG05-Linux后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
WXG08-122 微信搜索机器学习算法工程师（北京）,技术类,北京,1,2018/11/6
22989-专有云产品策划经理,产品/项目类,深圳,3,2018/11/6
15614-技术美术（上海）,设计类,上海,2,2018/11/6
CSIG16-车联网视觉设计师（北京）,设计类,北京,2,2018/11/6
